lon,lat,year,NMVOC_label,CO_label,NOx_label,CH4_label,final_label
-53.0,-8.0,2010,Moderate,USG,Moderate,Moderate,USG
-52.0,-8.0,2010,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
-51.0,-8.0,2010,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
-50.0,-8.0,2010,Moderate,USG,Moderate,Moderate,USG
-49.0,-8.0,2010,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
-48.0,-8.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-47.0,-8.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-46.0,-8.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-45.0,-8.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-44.0,-8.0,2010,Moderate,Moderate,Moderate,USG,USG
-43.0,-8.0,2010,Moderate,Moderate,Moderate,USG,USG
-42.0,-8.0,2010,Moderate,Moderate,Moderate,USG,USG
-41.0,-8.0,2010,Moderate,Moderate,Moderate,USG,USG
-40.0,-8.0,2010,USG,USG,USG,USG,USG
-39.0,-8.0,2010,USG,Moderate,USG,USG,USG
-38.0,-8.0,2010,USG,Moderate,USG,USG,USG
-37.0,-8.0,2010,USG,Moderate,USG,USG,USG
-36.0,-8.0,2010,Unhealthy,USG,Unhealthy,Unhealthy,Unhealthy
-35.0,-8.0,2010,Unhealthy,USG,USG,USG,Unhealthy
13.0,-8.0,2010,Hazardous,Very Unhealthy,Very Unhealthy,Very Unhealthy,Hazardous
14.0,-8.0,2010,Very Unhealthy,Very Unhealthy,Very Unhealthy,Unhealthy,Very Unhealthy
15.0,-8.0,2010,Very Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
16.0,-8.0,2010,Moderate,Moderate,Good,Moderate,Moderate
17.0,-8.0,2010,USG,USG,Moderate,Moderate,USG
18.0,-8.0,2010,Moderate,Moderate,Good,Moderate,Moderate
21.0,-8.0,2010,USG,USG,USG,Moderate,USG
22.0,-8.0,2010,Very Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
23.0,-8.0,2010,Very Unhealthy,Very Unhealthy,Very Unhealthy,USG,Very Unhealthy
24.0,-8.0,2010,Very Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
25.0,-8.0,2010,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
26.0,-8.0,2010,Moderate,Moderate,Good,Moderate,Moderate
27.0,-8.0,2010,Moderate,Moderate,Good,Moderate,Moderate
28.0,-8.0,2010,Moderate,Moderate,Good,Moderate,Moderate
29.0,-8.0,2010,Moderate,Moderate,Good,Moderate,Moderate
30.0,-8.0,2010,USG,USG,Moderate,USG,USG
31.0,-8.0,2010,USG,USG,Moderate,USG,USG
32.0,-8.0,2010,USG,USG,Moderate,USG,USG
33.0,-8.0,2010,USG,USG,Moderate,USG,USG
34.0,-8.0,2010,Moderate,Moderate,Good,Good,Moderate
35.0,-8.0,2010,Unhealthy,Unhealthy,USG,Unhealthy,Unhealthy
36.0,-8.0,2010,USG,USG,Moderate,USG,USG
37.0,-8.0,2010,USG,Moderate,Unhealthy,Moderate,Unhealthy
38.0,-8.0,2010,Very Unhealthy,Hazardous,Very Unhealthy,Unhealthy,Hazardous
107.0,-8.0,2010,Hazardous,Very Unhealthy,Very Unhealthy,Hazardous,Hazardous
108.0,-8.0,2010,Very Unhealthy,Very Unhealthy,Very Unhealthy,Very Unhealthy,Very Unhealthy
109.0,-8.0,2010,Very Unhealthy,Very Unhealthy,Very Unhealthy,Very Unhealthy,Very Unhealthy
110.0,-8.0,2010,Hazardous,Hazardous,Very Unhealthy,Hazardous,Hazardous
111.0,-8.0,2010,Very Unhealthy,Hazardous,Very Unhealthy,Hazardous,Hazardous
112.0,-8.0,2010,Hazardous,Hazardous,Very Unhealthy,Hazardous,Hazardous
113.0,-8.0,2010,Very Unhealthy,Very Unhealthy,Unhealthy,Hazardous,Hazardous
114.0,-8.0,2010,USG,USG,USG,Moderate,USG
138.0,-8.0,2010,Moderate,USG,Moderate,Good,USG
139.0,-8.0,2010,Moderate,USG,Moderate,Good,USG
140.0,-8.0,2010,Moderate,Moderate,Moderate,Good,Moderate
141.0,-8.0,2010,Moderate,Moderate,Moderate,Good,Moderate
142.0,-8.0,2010,Moderate,Moderate,Moderate,Good,Moderate
143.0,-8.0,2010,Moderate,Moderate,Moderate,Good,Moderate
144.0,-8.0,2010,Moderate,Moderate,Moderate,Good,Moderate
145.0,-8.0,2010,Moderate,Moderate,Moderate,Good,Moderate
146.0,-8.0,2010,Moderate,Moderate,Moderate,Good,Moderate
160.0,-8.0,2010,USG,USG,Moderate,USG,USG
-81.0,-7.0,2010,USG,Moderate,Moderate,USG,USG
-80.0,-7.0,2010,Unhealthy,Unhealthy,USG,USG,Unhealthy
-79.0,-7.0,2010,Good,Good,Good,Good,Good
-78.0,-7.0,2010,Moderate,USG,Moderate,Moderate,USG
-77.0,-7.0,2010,USG,Unhealthy,USG,Moderate,Unhealthy
-76.0,-7.0,2010,Moderate,USG,Moderate,Moderate,USG
-75.0,-7.0,2010,Moderate,USG,Moderate,Moderate,USG
-74.0,-7.0,2010,Moderate,USG,Moderate,Moderate,USG
-73.0,-7.0,2010,Moderate,USG,Moderate,Moderate,USG
-72.0,-7.0,2010,Moderate,USG,Moderate,Moderate,USG
-71.0,-7.0,2010,Moderate,USG,Moderate,Moderate,USG
-70.0,-7.0,2010,Moderate,USG,Moderate,Moderate,USG
-69.0,-7.0,2010,Moderate,USG,Moderate,Moderate,USG
-68.0,-7.0,2010,Moderate,USG,Moderate,Moderate,USG
-67.0,-7.0,2010,Moderate,USG,Moderate,Moderate,USG
-66.0,-7.0,2010,Moderate,USG,Moderate,Moderate,USG
-65.0,-7.0,2010,Moderate,USG,Moderate,Moderate,USG
-64.0,-7.0,2010,Moderate,USG,Moderate,Moderate,USG
-63.0,-7.0,2010,Moderate,USG,Moderate,Moderate,USG
-62.0,-7.0,2010,Moderate,USG,Moderate,Moderate,USG
-61.0,-7.0,2010,Moderate,USG,Moderate,Moderate,USG
-60.0,-7.0,2010,Moderate,USG,Moderate,Moderate,USG
-59.0,-7.0,2010,Moderate,USG,Moderate,Moderate,USG
-58.0,-7.0,2010,Moderate,USG,Moderate,Moderate,USG
-57.0,-7.0,2010,Moderate,USG,Moderate,Moderate,USG
-56.0,-7.0,2010,Moderate,USG,Moderate,Moderate,USG
-55.0,-7.0,2010,Moderate,USG,Moderate,Moderate,USG
-54.0,-7.0,2010,Moderate,USG,Moderate,Moderate,USG
-53.0,-7.0,2010,Moderate,USG,Moderate,Moderate,USG
-52.0,-7.0,2010,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
-51.0,-7.0,2010,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
-50.0,-7.0,2010,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
-49.0,-7.0,2010,Moderate,USG,Moderate,Moderate,USG
-48.0,-7.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-47.0,-7.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-46.0,-7.0,2010,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
-45.0,-7.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-44.0,-7.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-43.0,-7.0,2010,USG,USG,Moderate,USG,USG
-42.0,-7.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-41.0,-7.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-40.0,-7.0,2010,USG,USG,USG,USG,USG
-39.0,-7.0,2010,USG,Moderate,USG,USG,USG
-38.0,-7.0,2010,Moderate,Moderate,Moderate,USG,USG
-37.0,-7.0,2010,Moderate,Moderate,Moderate,USG,USG
-36.0,-7.0,2010,USG,USG,USG,USG,USG
12.0,-7.0,2010,Very Unhealthy,Very Unhealthy,Very Unhealthy,Unhealthy,Very Unhealthy
13.0,-7.0,2010,Very Unhealthy,Very Unhealthy,Very Unhealthy,Unhealthy,Very Unhealthy
14.0,-7.0,2010,Very Unhealthy,Very Unhealthy,Very Unhealthy,Unhealthy,Very Unhealthy
15.0,-7.0,2010,Very Unhealthy,Very Unhealthy,Unhealthy,Unhealthy,Very Unhealthy
16.0,-7.0,2010,Moderate,Moderate,Good,Moderate,Moderate
17.0,-7.0,2010,USG,USG,Moderate,Moderate,USG
18.0,-7.0,2010,Very Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
19.0,-7.0,2010,USG,USG,Moderate,Moderate,USG
20.0,-7.0,2010,Very Unhealthy,Very Unhealthy,Very Unhealthy,USG,Very Unhealthy
21.0,-7.0,2010,USG,USG,USG,Moderate,USG
22.0,-7.0,2010,Very Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
23.0,-7.0,2010,Very Unhealthy,Very Unhealthy,Very Unhealthy,Unhealthy,Very Unhealthy
24.0,-7.0,2010,Very Unhealthy,Very Unhealthy,Very Unhealthy,USG,Very Unhealthy
25.0,-7.0,2010,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
26.0,-7.0,2010,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
27.0,-7.0,2010,Moderate,Moderate,Good,Moderate,Moderate
28.0,-7.0,2010,Moderate,Moderate,Good,Moderate,Moderate
30.0,-7.0,2010,USG,USG,Moderate,USG,USG
35.0,-7.0,2010,USG,USG,Moderate,USG,USG
36.0,-7.0,2010,Very Unhealthy,Hazardous,Very Unhealthy,Unhealthy,Hazardous
37.0,-7.0,2010,Very Unhealthy,Hazardous,Very Unhealthy,Unhealthy,Hazardous
38.0,-7.0,2010,USG,USG,Moderate,USG,USG
39.0,-7.0,2010,Very Unhealthy,Very Unhealthy,Unhealthy,Unhealthy,Very Unhealthy
106.0,-7.0,2010,Hazardous,Hazardous,Very Unhealthy,Hazardous,Hazardous
107.0,-7.0,2010,Hazardous,Hazardous,Very Unhealthy,Hazardous,Hazardous
108.0,-7.0,2010,Very Unhealthy,Very Unhealthy,Very Unhealthy,Hazardous,Hazardous
109.0,-7.0,2010,Unhealthy,Unhealthy,USG,USG,Unhealthy
110.0,-7.0,2010,Very Unhealthy,Very Unhealthy,Unhealthy,Unhealthy,Very Unhealthy
111.0,-7.0,2010,USG,Unhealthy,USG,USG,Unhealthy
138.0,-7.0,2010,Moderate,USG,Moderate,Good,USG
139.0,-7.0,2010,Moderate,USG,Moderate,Good,USG
140.0,-7.0,2010,Moderate,Moderate,Moderate,Good,Moderate
141.0,-7.0,2010,Very Unhealthy,Hazardous,Very Unhealthy,USG,Hazardous
142.0,-7.0,2010,Moderate,Moderate,Moderate,Good,Moderate
143.0,-7.0,2010,Moderate,Moderate,Moderate,Good,Moderate
144.0,-7.0,2010,Moderate,Moderate,Moderate,Good,Moderate
145.0,-7.0,2010,Unhealthy,Unhealthy,USG,USG,Unhealthy
146.0,-7.0,2010,Moderate,Moderate,Moderate,Good,Moderate
147.0,-7.0,2010,Unhealthy,Unhealthy,USG,USG,Unhealthy
-81.0,-6.0,2010,Unhealthy,USG,USG,USG,Unhealthy
-80.0,-6.0,2010,USG,Moderate,Moderate,USG,USG
-79.0,-6.0,2010,USG,USG,USG,USG,USG
-78.0,-6.0,2010,Moderate,USG,Moderate,Moderate,USG
-77.0,-6.0,2010,Moderate,USG,Moderate,Moderate,USG
-76.0,-6.0,2010,Moderate,USG,Moderate,Moderate,USG
-75.0,-6.0,2010,Moderate,USG,Moderate,Moderate,USG
-74.0,-6.0,2010,Moderate,USG,Moderate,Moderate,USG
-73.0,-6.0,2010,Moderate,USG,Moderate,Moderate,USG
-72.0,-6.0,2010,Moderate,USG,Moderate,Moderate,USG
-71.0,-6.0,2010,Moderate,USG,Moderate,Moderate,USG
-70.0,-6.0,2010,Moderate,USG,Moderate,Moderate,USG
-69.0,-6.0,2010,Moderate,USG,Moderate,Moderate,USG
-68.0,-6.0,2010,Moderate,USG,Moderate,Moderate,USG
-67.0,-6.0,2010,Moderate,USG,Moderate,Moderate,USG
-66.0,-6.0,2010,Moderate,USG,Moderate,Moderate,USG
-65.0,-6.0,2010,Moderate,USG,Moderate,Moderate,USG
-64.0,-6.0,2010,Moderate,USG,Moderate,Moderate,USG
-63.0,-6.0,2010,Moderate,USG,Moderate,Moderate,USG
-62.0,-6.0,2010,Moderate,USG,Moderate,Moderate,USG
-61.0,-6.0,2010,Moderate,USG,Moderate,Moderate,USG
-60.0,-6.0,2010,Moderate,USG,Moderate,Moderate,USG
-59.0,-6.0,2010,Moderate,USG,Moderate,Moderate,USG
-58.0,-6.0,2010,Moderate,USG,Moderate,Moderate,USG
-57.0,-6.0,2010,Moderate,USG,Moderate,Moderate,USG
-56.0,-6.0,2010,Moderate,USG,Moderate,Moderate,USG
-55.0,-6.0,2010,Moderate,USG,Moderate,Moderate,USG
-54.0,-6.0,2010,Moderate,USG,Moderate,Moderate,USG
-53.0,-6.0,2010,Moderate,USG,Moderate,Moderate,USG
-52.0,-6.0,2010,Moderate,USG,Moderate,Moderate,USG
-51.0,-6.0,2010,Moderate,USG,Moderate,Moderate,USG
-50.0,-6.0,2010,Moderate,USG,Moderate,Moderate,USG
-49.0,-6.0,2010,Moderate,USG,Moderate,Moderate,USG
-48.0,-6.0,2010,USG,USG,USG,Moderate,USG
-47.0,-6.0,2010,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
-46.0,-6.0,2010,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
-45.0,-6.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-44.0,-6.0,2010,Unhealthy,Very Unhealthy,Unhealthy,Unhealthy,Very Unhealthy
-43.0,-6.0,2010,Unhealthy,Very Unhealthy,Unhealthy,Unhealthy,Very Unhealthy
-42.0,-6.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-41.0,-6.0,2010,USG,Moderate,USG,USG,USG
-40.0,-6.0,2010,USG,USG,USG,USG,USG
-39.0,-6.0,2010,USG,Moderate,USG,USG,USG
-38.0,-6.0,2010,USG,USG,USG,USG,USG
-37.0,-6.0,2010,Unhealthy,Unhealthy,USG,Unhealthy,Unhealthy
-36.0,-6.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
12.0,-6.0,2010,Unhealthy,Unhealthy,USG,USG,Unhealthy
13.0,-6.0,2010,Unhealthy,Unhealthy,USG,USG,Unhealthy
14.0,-6.0,2010,Very Unhealthy,Very Unhealthy,Very Unhealthy,Unhealthy,Very Unhealthy
15.0,-6.0,2010,Very Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
16.0,-6.0,2010,USG,USG,USG,Moderate,USG
17.0,-6.0,2010,USG,USG,Moderate,Moderate,USG
18.0,-6.0,2010,Very Unhealthy,Very Unhealthy,Very Unhealthy,USG,Very Unhealthy
19.0,-6.0,2010,Very Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
20.0,-6.0,2010,Very Unhealthy,Very Unhealthy,Very Unhealthy,Unhealthy,Very Unhealthy
21.0,-6.0,2010,USG,USG,USG,Moderate,USG
22.0,-6.0,2010,Very Unhealthy,Very Unhealthy,Very Unhealthy,Unhealthy,Very Unhealthy
23.0,-6.0,2010,Very Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
24.0,-6.0,2010,Very Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
25.0,-6.0,2010,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
26.0,-6.0,2010,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
27.0,-6.0,2010,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
28.0,-6.0,2010,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
29.0,-6.0,2010,Moderate,Moderate,Good,Good,Moderate
31.0,-6.0,2010,Moderate,Moderate,Good,Good,Moderate
32.0,-6.0,2010,Unhealthy,Unhealthy,USG,USG,Unhealthy
34.0,-6.0,2010,USG,USG,Moderate,USG,USG
35.0,-6.0,2010,Very Unhealthy,Hazardous,Very Unhealthy,Unhealthy,Hazardous
36.0,-6.0,2010,Very Unhealthy,Hazardous,Very Unhealthy,Unhealthy,Hazardous
37.0,-6.0,2010,USG,USG,Moderate,USG,USG
38.0,-6.0,2010,Unhealthy,USG,Moderate,Unhealthy,Unhealthy
39.0,-6.0,2010,USG,USG,Moderate,Moderate,USG
55.0,-6.0,2010,Moderate,Moderate,Moderate,Good,Moderate
105.0,-6.0,2010,Very Unhealthy,Very Unhealthy,Very Unhealthy,Hazardous,Hazardous
119.0,-6.0,2010,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
138.0,-6.0,2010,Moderate,USG,Moderate,Good,USG
139.0,-6.0,2010,Moderate,USG,Moderate,Good,USG
140.0,-6.0,2010,Moderate,Moderate,Moderate,Good,Moderate
141.0,-6.0,2010,Moderate,Moderate,Moderate,Good,Moderate
142.0,-6.0,2010,Moderate,Moderate,Moderate,Good,Moderate
143.0,-6.0,2010,Moderate,Moderate,Moderate,Good,Moderate
144.0,-6.0,2010,Moderate,Moderate,Moderate,Good,Moderate
145.0,-6.0,2010,Moderate,Moderate,Moderate,Good,Moderate
149.0,-6.0,2010,Moderate,Moderate,Moderate,Good,Moderate
-82.0,-5.0,2010,USG,USG,USG,Moderate,USG
-81.0,-5.0,2010,USG,USG,USG,USG,USG
-80.0,-5.0,2010,USG,Unhealthy,USG,Unhealthy,Unhealthy
-79.0,-5.0,2010,USG,USG,USG,Moderate,USG
-78.0,-5.0,2010,USG,USG,USG,Moderate,USG
-77.0,-5.0,2010,USG,USG,USG,Moderate,USG
-76.0,-5.0,2010,USG,USG,USG,Moderate,USG
-75.0,-5.0,2010,USG,USG,USG,Moderate,USG
-74.0,-5.0,2010,USG,USG,USG,Moderate,USG
-73.0,-5.0,2010,USG,USG,USG,Moderate,USG
-72.0,-5.0,2010,USG,USG,USG,Moderate,USG
-71.0,-5.0,2010,USG,USG,USG,Moderate,USG
-70.0,-5.0,2010,Moderate,USG,Moderate,Moderate,USG
-69.0,-5.0,2010,Moderate,USG,Moderate,Moderate,USG
-68.0,-5.0,2010,Moderate,USG,Moderate,Moderate,USG
-67.0,-5.0,2010,Moderate,USG,Moderate,Moderate,USG
-66.0,-5.0,2010,Moderate,USG,Moderate,Moderate,USG
-65.0,-5.0,2010,Moderate,USG,Moderate,Moderate,USG
-64.0,-5.0,2010,Moderate,USG,Moderate,Moderate,USG
-63.0,-5.0,2010,Moderate,USG,Moderate,Moderate,USG
-62.0,-5.0,2010,Moderate,USG,Moderate,Moderate,USG
-61.0,-5.0,2010,Moderate,USG,Moderate,Moderate,USG
-60.0,-5.0,2010,Moderate,USG,Moderate,Moderate,USG
-59.0,-5.0,2010,Moderate,USG,Moderate,Moderate,USG
-58.0,-5.0,2010,Moderate,USG,Moderate,Moderate,USG
-57.0,-5.0,2010,Moderate,USG,Moderate,Moderate,USG
-56.0,-5.0,2010,Moderate,USG,Moderate,Moderate,USG
-55.0,-5.0,2010,Moderate,USG,Moderate,Moderate,USG
-54.0,-5.0,2010,Moderate,USG,Moderate,Moderate,USG
-53.0,-5.0,2010,Moderate,USG,Moderate,Moderate,USG
-52.0,-5.0,2010,Moderate,USG,Moderate,Moderate,USG
-51.0,-5.0,2010,Moderate,USG,Moderate,Moderate,USG
-50.0,-5.0,2010,Moderate,USG,Moderate,Moderate,USG
-49.0,-5.0,2010,Moderate,USG,Moderate,Moderate,USG
-48.0,-5.0,2010,Moderate,USG,Moderate,Moderate,USG
-47.0,-5.0,2010,Moderate,USG,Moderate,Moderate,USG
-46.0,-5.0,2010,Moderate,USG,Moderate,Moderate,USG
-45.0,-5.0,2010,Unhealthy,Very Unhealthy,Unhealthy,Unhealthy,Very Unhealthy
-44.0,-5.0,2010,Unhealthy,Very Unhealthy,Unhealthy,Unhealthy,Very Unhealthy
-43.0,-5.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-42.0,-5.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-41.0,-5.0,2010,USG,USG,USG,USG,USG
-40.0,-5.0,2010,USG,USG,USG,USG,USG
-39.0,-5.0,2010,USG,Moderate,USG,USG,USG
11.0,-5.0,2010,Very Unhealthy,Moderate,Moderate,USG,Very Unhealthy
12.0,-5.0,2010,Very Unhealthy,Moderate,Moderate,USG,Very Unhealthy
13.0,-5.0,2010,USG,USG,USG,Moderate,USG
14.0,-5.0,2010,Unhealthy,Unhealthy,USG,USG,Unhealthy
15.0,-5.0,2010,Hazardous,Very Unhealthy,Unhealthy,Very Unhealthy,Hazardous
16.0,-5.0,2010,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
17.0,-5.0,2010,USG,USG,Moderate,Moderate,USG
18.0,-5.0,2010,USG,USG,Moderate,Moderate,USG
19.0,-5.0,2010,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
20.0,-5.0,2010,USG,USG,USG,Moderate,USG
21.0,-5.0,2010,Moderate,USG,Moderate,Moderate,USG
22.0,-5.0,2010,USG,USG,Moderate,Moderate,USG
23.0,-5.0,2010,Moderate,USG,Moderate,Moderate,USG
24.0,-5.0,2010,Very Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
25.0,-5.0,2010,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
26.0,-5.0,2010,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
27.0,-5.0,2010,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
28.0,-5.0,2010,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
29.0,-5.0,2010,Very Unhealthy,Very Unhealthy,Unhealthy,Unhealthy,Very Unhealthy
30.0,-5.0,2010,USG,USG,Moderate,USG,USG
31.0,-5.0,2010,Very Unhealthy,Very Unhealthy,Unhealthy,Unhealthy,Very Unhealthy
33.0,-5.0,2010,USG,USG,Moderate,USG,USG
34.0,-5.0,2010,USG,USG,Moderate,USG,USG
35.0,-5.0,2010,USG,USG,Moderate,USG,USG
36.0,-5.0,2010,USG,USG,Moderate,USG,USG
37.0,-5.0,2010,USG,USG,Moderate,USG,USG
38.0,-5.0,2010,USG,USG,Moderate,USG,USG
39.0,-5.0,2010,Unhealthy,Unhealthy,USG,USG,Unhealthy
103.0,-5.0,2010,USG,Unhealthy,USG,Very Unhealthy,Very Unhealthy
104.0,-5.0,2010,USG,USG,USG,Very Unhealthy,Very Unhealthy
105.0,-5.0,2010,USG,USG,Moderate,Moderate,USG
119.0,-5.0,2010,Very Unhealthy,Very Unhealthy,Very Unhealthy,Very Unhealthy,Very Unhealthy
120.0,-5.0,2010,USG,Unhealthy,USG,USG,Unhealthy
122.0,-5.0,2010,USG,Unhealthy,USG,Very Unhealthy,Very Unhealthy
136.0,-5.0,2010,Moderate,USG,USG,Moderate,USG
137.0,-5.0,2010,Moderate,USG,USG,Moderate,USG
138.0,-5.0,2010,Moderate,USG,USG,Moderate,USG
139.0,-5.0,2010,Moderate,USG,USG,Moderate,USG
140.0,-5.0,2010,Moderate,Moderate,Moderate,Good,Moderate
141.0,-5.0,2010,Moderate,Moderate,Moderate,Good,Moderate
142.0,-5.0,2010,Moderate,Moderate,Moderate,Good,Moderate
143.0,-5.0,2010,Moderate,Moderate,Moderate,Good,Moderate
144.0,-5.0,2010,Moderate,Moderate,Moderate,Good,Moderate
-81.0,-4.0,2010,Unhealthy,USG,USG,Unhealthy,Unhealthy
-80.0,-4.0,2010,Unhealthy,Unhealthy,USG,Unhealthy,Unhealthy
-79.0,-4.0,2010,USG,USG,USG,Moderate,USG
-78.0,-4.0,2010,USG,USG,USG,Moderate,USG
-77.0,-4.0,2010,Unhealthy,USG,USG,USG,Unhealthy
-76.0,-4.0,2010,USG,USG,USG,Moderate,USG
-75.0,-4.0,2010,USG,USG,Moderate,Moderate,USG
-74.0,-4.0,2010,Unhealthy,Unhealthy,USG,USG,Unhealthy
-73.0,-4.0,2010,USG,USG,Moderate,Moderate,USG
-72.0,-4.0,2010,USG,USG,Moderate,Moderate,USG
-71.0,-4.0,2010,USG,USG,Moderate,Moderate,USG
-70.0,-4.0,2010,Moderate,USG,Moderate,Moderate,USG
-69.0,-4.0,2010,Moderate,USG,Moderate,Moderate,USG
-68.0,-4.0,2010,Moderate,USG,Moderate,Moderate,USG
-67.0,-4.0,2010,USG,USG,Moderate,Moderate,USG
-66.0,-4.0,2010,Moderate,USG,Moderate,Moderate,USG
-65.0,-4.0,2010,Moderate,USG,Moderate,Moderate,USG
-64.0,-4.0,2010,Moderate,USG,Moderate,Moderate,USG
-63.0,-4.0,2010,Moderate,USG,Moderate,Moderate,USG
-62.0,-4.0,2010,Moderate,USG,Moderate,Moderate,USG
-61.0,-4.0,2010,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
-60.0,-4.0,2010,Moderate,USG,Moderate,Moderate,USG
-59.0,-4.0,2010,Moderate,USG,Moderate,Moderate,USG
-58.0,-4.0,2010,Moderate,USG,Moderate,Moderate,USG
-57.0,-4.0,2010,Moderate,USG,Moderate,Moderate,USG
-56.0,-4.0,2010,Moderate,USG,Moderate,Moderate,USG
-55.0,-4.0,2010,Moderate,USG,Moderate,Moderate,USG
-54.0,-4.0,2010,Moderate,USG,Moderate,Moderate,USG
-53.0,-4.0,2010,USG,USG,USG,Moderate,USG
-52.0,-4.0,2010,Moderate,USG,Moderate,Moderate,USG
-51.0,-4.0,2010,Moderate,USG,Moderate,Moderate,USG
-50.0,-4.0,2010,Moderate,USG,Moderate,Moderate,USG
-49.0,-4.0,2010,Moderate,USG,Moderate,Moderate,USG
-48.0,-4.0,2010,USG,USG,Moderate,Moderate,USG
-47.0,-4.0,2010,Moderate,USG,Moderate,Moderate,USG
-46.0,-4.0,2010,Moderate,USG,Moderate,Moderate,USG
-45.0,-4.0,2010,USG,Unhealthy,USG,Unhealthy,Unhealthy
-44.0,-4.0,2010,Unhealthy,Very Unhealthy,Unhealthy,Unhealthy,Very Unhealthy
-43.0,-4.0,2010,USG,USG,USG,USG,USG
-42.0,-4.0,2010,Moderate,USG,Moderate,USG,USG
-41.0,-4.0,2010,USG,Moderate,USG,USG,USG
-40.0,-4.0,2010,USG,Unhealthy,USG,Unhealthy,Unhealthy
-39.0,-4.0,2010,Very Unhealthy,Unhealthy,Very Unhealthy,Unhealthy,Very Unhealthy
11.0,-4.0,2010,Unhealthy,Moderate,Moderate,USG,Unhealthy
12.0,-4.0,2010,USG,USG,Moderate,Moderate,USG
13.0,-4.0,2010,Moderate,Moderate,Moderate,Moderate,Moderate
14.0,-4.0,2010,USG,USG,Moderate,Moderate,USG
15.0,-4.0,2010,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
16.0,-4.0,2010,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
17.0,-4.0,2010,USG,USG,Moderate,Moderate,USG
18.0,-4.0,2010,USG,USG,Moderate,Moderate,USG
19.0,-4.0,2010,Moderate,Moderate,Moderate,Good,Moderate
20.0,-4.0,2010,Moderate,USG,Moderate,Moderate,USG
21.0,-4.0,2010,Moderate,USG,Moderate,Moderate,USG
22.0,-4.0,2010,Moderate,USG,Moderate,Moderate,USG
23.0,-4.0,2010,Moderate,USG,Moderate,Moderate,USG
